UDI,Product ID,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,T_diff[K],Power_load,Tool_wear_norm,Type_H,Type_L,Type_M
9433,L56612,-1.0023854770106078,-0.8799590021118113,0.5971965008224263,0.0117519172240932,-0.9890030911175932,0,0,0,0,0,0,0.6986407889007802,0.4905836511874548,-0.9890030911175935,False,True,False
9977,L57156,-0.7024092752447672,-1.2169634301395695,1.1751882186934963,-1.380201200040428,1.0848068249682885,0,0,0,0,0,0,-0.4002122757014871,-1.498056353644607,1.0848068249682878,False,True,False
4245,L51424,1.1974400026054626,0.6028604812103173,-0.4109285884875798,-0.0386811667347662,-0.3448651626363725,0,0,0,0,0,0,-1.4990653403036978,-0.1778455490582574,-0.3448651626363728,False,True,False
2932,L50111,0.397503464563268,-0.2059501460562947,-1.0561286456459835,0.5463426071880032,1.1162281873332258,0,0,0,0,0,0,-1.099482407721086,0.2343136694886871,1.1162281873332258,False,True,False
6437,L53616,0.1975193300526981,-0.0037474892396321,1.6053215901324325,-1.4003744336239716,-1.098977859394875,0,0,0,0,0,0,-0.4002122757014303,-1.3664007082180345,-1.0989778593948754,False,True,False
4221,M19080,0.9474598344672714,0.4006578243936931,-1.815582879592855,2.6140990495012417,-1.240373990037094,0,0,0,0,0,0,-1.299273874012335,2.2842952620875754,-1.2403739900370945,False,False,True
1626,L48805,-1.0523815106382577,-1.4865669725617607,-1.1098953170758508,0.6976418590645816,-0.5491040180084669,0,0,0,0,0,0,-0.1005250762644432,0.40111644035673,-0.5491040180084672,False,True,False
7912,L55091,0.3475074309356185,1.4116711084769678,-0.1219327295520447,-0.3110198201126076,0.7077504765890371,0,0,0,0,0,0,1.397910920920436,-0.4135065794908377,0.7077504765890367,False,True,False
7767,L54946,0.1475232964250769,0.9398649092380756,-1.4257745117263194,1.2826656329873518,-1.491744888956595,0,0,0,0,0,0,1.098223721483392,0.9398706728564268,-1.4917448889565952,False,True,False
1106,M15965,-1.7023299477975316,-1.6887696293784231,1.3700924026267642,-1.3095948824980248,-0.9104496852052492,0,0,0,0,0,0,0.898432255192086,-1.302315881863638,-0.9104496852052496,False,False,True
9064,L56243,-1.4023537460317193,-1.1495625445340023,-0.7469702849242486,-0.0285945499429941,0.1107445916552226,0,0,0,0,0,0,1.0982237214834487,-0.3598797312897771,0.1107445916552223,False,True,False
5473,L52652,1.3974241371160323,1.5464728796880634,-0.96875780457245,1.7970830893677177,1.0062534190559442,0,0,0,0,0,0,-0.5001080088471117,1.9947994122974777,1.0062534190559438,False,True,False
9871,H39284,-0.5024251407342256,-0.0711483748451991,2.3782174919367702,-1.4508075175828312,-0.1249156260818093,0,0,0,0,0,0,0.898432255192086,-1.162440424062757,-0.1249156260818096,True,False,False
2025,M16884,-0.652413241617146,-0.94735988771734,1.2894423954819638,-1.5415870687087785,-0.6905001486506861,0,0,0,0,0,0,-0.1005250762644432,-1.726636461369198,-0.6905001486506864,False,False,True
2737,M17596,-0.1524529053407637,-0.6103554596895817,0.3082006418868911,-0.3614529040714671,0.6449077518591618,0,0,0,0,0,0,-0.6000037419927362,-0.257666859584674,0.6449077518591618,False,False,True
7326,L54505,-0.0524608380854929,0.2658560531825591,-0.7469702849242486,0.5766024575633193,1.100517506150757,0,0,0,0,0,0,0.4988493226094743,0.4832947573230081,1.100517506150757,False,True,False
3665,M18524,1.1474439689778415,1.142067566054738,1.0407715401188289,-0.9263034444106928,0.3464048093922546,0,0,0,0,0,0,-0.6000037419927929,-0.7992237510023567,0.3464048093922545,False,False,True
2516,L49695,-0.6024172079894964,-1.014760773322907,-0.2697910759841789,-0.5026655391562734,-1.240373990037094,0,0,0,0,0,0,-0.3003165425558058,-0.7742672122273482,-1.2403739900370945,False,True,False
4471,L51650,1.3474281034883828,0.4006578243936931,0.2275506347420907,-0.573271856698677,-1.6959837443286894,0,0,0,0,0,0,-2.098439739177615,-0.626191748828965,-1.6959837443286896,False,True,False
4478,L51657,1.2974320698607618,0.1984551675770304,0.7853798508269607,-0.5833584734904482,-1.4760342077741262,0,0,0,0,0,0,-2.2982312054689777,-0.3605630650895692,-1.4760342077741264,False,True,False
100,L47279,-0.6024172079894964,-0.8125581165062443,-0.0480035563359776,0.4454764392702843,-0.8318962792929053,0,0,0,0,0,0,-0.0006293431188186,0.7579058143437254,-0.8318962792929057,False,True,False
6734,M21593,0.8474677672120007,0.6702613668158843,-1.472820349227453,0.6875552422728096,0.4406688964870675,0,0,0,0,0,0,-0.6998994751384175,0.1373198834718486,0.4406688964870672,False,False,True
1250,L48429,-1.3523577124040698,-0.8799590021118113,-0.4243702563450466,-0.3211064369043796,1.6975233910845715,0,0,0,0,0,0,1.397910920920379,-0.592480614705898,1.697523391084571,False,True,False
6191,L53370,0.4474994981908892,0.6028604812103173,1.4709049115577648,-1.3701145832486563,-1.0675564970299374,0,0,0,0,0,0,-0.0006293431188186,-1.3661333167311596,-1.0675564970299374,False,True,False
5837,L53016,0.5974875990738095,0.7376622524214513,0.1334589597398234,-0.0285945499429941,-1.3817701206793134,0,0,0,0,0,0,-0.1005250762644432,0.1551657893736614,-1.3817701206793136,False,True,False
5274,L52453,1.797392406137144,2.0856799645324844,-0.9082702992138496,0.4152165888949689,0.1892979975675666,0,0,0,0,0,0,-0.5001080088471117,0.1536307641712296,0.1892979975675663,False,True,False
4136,M18995,0.8474677672120007,0.1984551675770304,1.7262966008496332,-1.3398547328733406,-1.177531265307219,0,0,0,0,0,0,-1.3991696071580164,-1.2136904590471496,-1.1775312653072194,False,False,True
7131,L54310,0.2975113973079973,-0.0711483748451991,-0.6864827795656482,0.8892875781082474,0.0164805045604098,0,0,0,0,0,0,-0.6998994751384743,0.962430591637961,0.0164805045604096,False,True,False
4117,M18976,0.997455868094921,0.333256938788126,-1.0023619742161167,1.8576027901183487,1.4618631733475391,0,0,0,0,0,0,-1.4990653403036978,2.048238096118884,1.4618631733475391,False,False,True
5842,M20701,0.6474836327014591,0.7376622524214513,0.9937257026176952,-0.9363900612024648,-1.1618205841247502,0,0,0,0,0,0,-0.2004208094101245,-0.8371933421386196,-1.1618205841247504,False,False,True
4990,L52169,1.947380507020036,2.153080850138013,-0.2093035706255786,-0.2605867361537481,-1.5860089760514078,0,0,0,0,0,0,-0.6998994751384175,-0.3867872375801339,-1.586008976051408,False,True,False
5222,L52401,1.947380507020036,2.018279078926917,0.6442423383235599,-0.8657837436600616,1.58754862280729,0,0,0,0,0,0,-0.8996909414297234,-0.8825706678001631,1.5875486228072897,False,True,False
528,M15387,-1.2023696115211493,-0.2733510316618234,0.4157339847466251,-0.4219726048220985,-0.8004749169279677,0,0,0,0,0,0,1.9972853197943532,-0.2945866915502416,-0.800474916927968,False,False,True
1378,L48557,-0.6024172079894964,0.1310542819714635,-0.4646952599174468,0.6774686254810383,-0.0463622201694653,0,0,0,0,0,0,1.397910920920379,0.8180688988906207,-0.0463622201694656,False,True,False
8480,L55659,-0.7024092752447672,-0.2059501460562947,0.6509631722522933,-0.6640514078246238,-0.1406263072642781,0,0,0,0,0,0,1.098223721483392,-0.5572047452151918,-0.1406263072642783,False,True,False
9533,L56712,-0.4024330734789548,0.333256938788126,-0.9821994724299168,0.8792009613164761,-0.2348903943590909,0,0,0,0,0,0,1.2980151877747546,0.7360787463039964,-0.2348903943590912,False,True,False
2310,L49489,-0.452429107106576,-0.94735988771734,0.5434298293925592,-0.8657837436600616,0.8334359260487875,0,0,0,0,0,0,-0.5001080088471117,-0.9292156271772622,0.8334359260487872,False,True,False
4644,L51823,1.597408271626574,0.9398649092380756,-1.385449508153919,1.43396488486393,1.8860515652741967,1,0,1,0,1,0,-1.798752539740685,1.1678664806652537,1.886051565274197,False,True,False
4212,L51391,1.0474519017225707,0.4680587099992217,-1.4526578474412528,1.292752249779123,-1.5702982948689388,1,0,1,0,0,0,-1.3991696071580733,0.9320073824646176,-1.5702982948689392,False,True,False
3567,L50746,0.8974638008396503,0.4006578243936931,-1.580353692087187,2.2509808449974527,-0.2663117567240285,0,0,0,0,0,0,-1.1993781408667106,2.051020948260066,-0.2663117567240288,False,True,False
9927,M24786,-0.7524053088724167,-0.94735988771734,2.455507082117204,-1.9954848243385133,-0.9104496852052492,0,0,0,0,0,0,0.0992663900268626,-2.143965248662395,-0.9104496852052496,False,False,True
1900,L49079,-1.1023775442658783,-1.6887696293784231,-0.9553161367149832,0.0016653004323212,0.8020145636838498,0,0,0,0,0,0,-0.3003165425558058,-0.4405230230536242,0.8020145636838498,False,True,False
8579,L55758,-1.252365645148799,-1.2169634301395695,-0.2765119099129123,0.0722716179747247,0.5192223023994115,0,0,0,0,0,0,0.6986407889007802,0.0627968857409213,0.5192223023994113,False,True,False
4895,H34308,1.8973844733924148,1.6812746508991592,-0.5587869349197141,0.6673820086892662,1.414731129800133,0,0,0,0,0,0,-1.299273874012392,0.7389903424944134,1.414731129800133,True,False,False
5030,M19889,1.947380507020036,2.153080850138013,0.6308006704660931,-0.0185079331512228,-0.0149408578045277,0,0,0,0,0,0,-0.6998994751384175,0.4621906366366809,-0.0149408578045279,False,False,True
9209,L56388,-1.0023854770106078,-0.7451572309007156,-0.8343411259977824,0.092444851558268,-0.4862612932785917,0,0,0,0,0,0,0.898432255192086,-0.2439011497048075,-0.4862612932785919,False,True,False
1424,L48603,-0.652413241617146,-0.1385492604507278,0.0595297865237563,-0.6640514078246238,-1.6645623819637516,0,0,0,0,0,0,1.0982237214834487,-0.8482851371497345,-1.664562381963752,False,True,False
231,L47410,-0.8523973761276875,-0.94735988771734,0.2678756383144909,-0.5228387727398175,1.0533854626033508,0,0,0,0,0,0,0.2990578563181685,-0.52806897653421,1.0533854626033503,False,True,False
9388,H38801,-1.3023616787764485,-1.419166086956232,-0.9418744688575164,1.2120593154449482,0.3621154905747235,0,0,0,0,0,0,0.4988493226094743,1.2192848732524928,0.3621154905747232,True,False,False
6063,M20922,0.5474915654461884,0.8050631380269799,-0.827620292069049,1.3129254833626671,0.8962786507786626,0,0,0,0,0,0,0.0992663900268058,1.4461715015602086,0.8962786507786625,False,False,True
5037,L52216,1.997376540647685,2.153080850138013,0.5703131651074927,-0.2202402689866607,0.2992727658448482,0,0,0,0,0,0,-0.7997952082840988,0.106837253968088,0.2992727658448479,False,True,False
5915,L53094,0.3475074309356185,0.1984551675770304,0.4157339847466251,-0.4017993712385544,-1.4760342077741262,0,0,0,0,0,0,-0.4002122757014303,-0.2630543028757863,-1.4760342077741264,False,True,False
3658,L50837,1.0474519017225707,1.0072657948436423,-0.3571619170577128,0.5463426071880032,0.0479018669253474,0,0,0,0,0,0,-0.6000037419927929,0.7019120563144015,0.0479018669253473,False,True,False
3291,L50470,0.5974875990738095,0.1310542819714635,-0.9754786385011832,0.2336574866430744,-1.0361351346649996,0,0,0,0,0,0,-0.9995866745754048,-0.1369346515663694,-1.036135134665,False,True,False
94,L47273,-0.452429107106576,-0.6777563452951486,-0.5386244331335139,0.304263804185478,-1.0675564970299374,0,0,0,0,0,0,-0.1005250762644999,0.2358784048563268,-1.0675564970299374,False,True,False
3849,L51028,1.1474439689778415,0.6028604812103173,1.2760007276244971,-1.1986420977885337,1.100517506150757,0,0,0,0,0,0,-1.3991696071580733,-1.1523785814455316,1.100517506150757,False,True,False
394,M15253,-1.252365645148799,-1.082161658928474,-1.2107078260068511,1.2322325490284922,0.7705932013189123,0,0,0,0,0,0,0.898432255192086,1.0400335431621546,0.770593201318912,False,False,True
1077,L48256,-1.5523418469146395,-1.5539678581673275,0.825704854399361,-0.4118859880303265,1.0848068249682885,0,0,0,0,0,0,0.7985365220464615,-0.0619461945805102,1.0848068249682878,False,True,False
6080,M20939,0.397503464563268,0.4680587099992217,-1.0695703135034504,0.4757362896456004,1.5247058980774146,0,0,0,0,0,0,-0.1005250762644999,0.1302785743174721,1.5247058980774144,False,False,True
8503,H37916,-0.7024092752447672,-0.1385492604507278,-1.6878870349469208,1.605437370324052,0.6920397954065682,0,0,0,0,0,0,1.1981194546290732,1.1416522115630907,0.6920397954065679,True,False,False
6652,M21511,0.7474756999567299,0.2658560531825591,-1.708049536733121,1.5751775199487366,0.7863038825013811,0,0,0,0,0,0,-1.099482407721086,1.087134058405782,0.7863038825013806,False,False,True
603,L47782,-1.0523815106382577,-0.1385492604507278,2.455507082117204,-1.8845320396290224,-1.240373990037094,0,0,0,0,0,0,1.897389586648729,-1.7200408046929458,-1.2403739900370945,False,True,False
3174,L50353,0.1475232964250769,-0.2733510316618234,0.6308006704660931,-0.7447443421587987,1.0533854626033508,0,0,0,0,0,0,-0.6998994751384175,-0.6957927625237104,1.0533854626033503,False,True,False
4010,L51189,1.0974479353501918,0.8050631380269799,0.6711256740384934,-0.4017993712385544,0.9591213755085378,0,0,0,0,0,0,-0.9995866745754048,-0.1275759495257405,0.9591213755085376,False,True,False
7825,L55004,-0.0524608380854929,0.8724640236325469,0.0326464508088228,-0.1899804186113446,0.8177252448663187,0,0,0,0,0,0,1.397910920920436,-0.1470361077372054,0.8177252448663185,False,True,False
2551,L49730,-0.3024410062236841,-0.475553688478486,-1.1031744831471173,0.84894111094116,0.1264552728376914,0,0,0,0,0,0,-0.1005250762644432,0.6086815578906191,0.1264552728376912,False,True,False
2840,M17699,0.1975193300526981,-0.4081528028729574,-1.130057818862051,0.2134842530595311,1.1633602308806323,0,0,0,0,0,0,-0.9995866745754048,-0.2602615473462016,1.163360230880632,False,False,True
458,L47637,-1.3023616787764485,-0.94735988771734,-1.708049536733121,1.3734451841132986,-0.0777835825344029,0,0,0,0,0,0,1.19811945462913,0.8343995863668077,-0.0777835825344032,False,True,False
5782,M20641,0.8474677672120007,0.7376622524214513,0.5904756668936929,-0.3311930536961509,0.1107445916552226,0,0,0,0,0,0,-0.6000037419927362,-0.0581928103758553,0.1107445916552223,False,False,True
9796,L56975,-0.7524053088724167,-0.475553688478486,0.6240798365373598,-0.6943112581999392,0.0164805045604098,0,0,0,0,0,0,0.7985365220464615,-0.618655270254448,0.0164805045604096,False,True,False
5861,L53040,0.6474836327014591,0.6028604812103173,0.2409923025995574,-0.6943112581999392,-0.4077078873662477,0,0,0,0,0,0,-0.4002122757014871,-0.8055024992497193,-0.4077078873662479,False,True,False
6304,H35717,0.5974875990738095,0.4006578243936931,-0.4915785956323803,1.0607600635683698,0.0950339104727538,0,0,0,0,0,0,-0.6000037419927362,1.3478803716626058,0.0950339104727536,True,False,False
4953,M19812,1.8973844733924148,1.8160764221102548,-1.0494078117172505,1.3734451841132986,0.4406688964870675,0,0,0,0,0,0,-1.099482407721086,1.3546047723880952,0.4406688964870672,False,False,True
162,L47341,-0.8523973761276875,-1.284364315745098,-0.7940161224253821,1.2423191658202637,1.728944753449509,1,0,0,0,1,0,-0.2004208094101245,1.374530389854489,1.728944753449509,False,True,False
9371,H38784,-1.1523735778935282,-1.082161658928474,-0.7536911188529819,1.2019726986531762,-0.4862612932785917,0,0,0,0,0,0,0.6986407889007802,1.3494352036418422,-0.4862612932785919,True,False,False
1666,H31079,-0.9023934097553372,-1.419166086956232,-0.2630702420554456,-0.0285945499429941,1.1476495496981634,0,0,0,0,0,0,-0.3003165425558058,-0.0768012771846812,1.1476495496981631,True,False,False
1529,L48708,-0.9523894433829584,-0.6777563452951486,0.1939464650984238,-0.6035317070739923,-0.8476069604753741,0,0,0,0,0,0,0.898432255192086,-0.6894942074995417,-0.8476069604753744,False,True,False
9622,M24481,-0.5024251407342256,-0.0037474892396321,2.455507082117204,-2.0660911418809165,0.0479018669253474,0,0,0,0,0,0,0.9983279883377674,-1.981935911004493,0.0479018669253473,False,False,True
2579,L49758,-0.3024410062236841,-0.475553688478486,-0.935153634928783,0.6673820086892662,1.2104922744280386,0,0,0,0,0,0,-0.1005250762644432,0.4805515187354373,1.2104922744280384,False,True,False
1846,L49025,-1.1523735778935282,-1.890972286195086,-0.5789494367059141,0.0016653004323212,-1.4289021642267197,0,0,0,0,0,0,-0.5001080088471117,-0.2186871228313269,-1.42890216422672,False,True,False
1175,M16034,-1.4523497796593403,-1.284364315745098,-1.1972661581493846,0.4454764392702843,-1.6959837443286894,0,0,0,0,0,0,0.9983279883377674,0.0060009532509709,-1.6959837443286896,False,False,True
5922,L53101,0.2475153636803477,0.1984551675770304,-1.304799501009119,1.726476771825315,-1.240373990037094,0,0,0,0,0,0,-0.2004208094101245,1.6159749991142944,-1.2403739900370945,False,True,False
9385,M24244,-1.2023696115211493,-1.284364315745098,-1.0158036420735834,1.7567366222006302,0.2207193599325042,0,0,0,0,0,0,0.4988493226094743,1.9001032123900836,0.220719359932504,False,False,True
1206,L48385,-1.6023378805422608,-1.3517652013506651,-1.0695703135034504,1.4642247352392457,-0.3448651626363725,0,0,0,0,0,0,1.1981194546290732,1.4608780333383384,-0.3448651626363728,False,True,False
8129,L55308,0.0475312291698062,0.9398649092380756,0.66440484010976,-0.8758703604518333,-1.0518458158474686,0,0,0,0,0,0,1.2980151877746977,-0.8893742956328728,-1.0518458158474688,False,True,False
6679,M21538,0.7474756999567299,0.4680587099992217,-1.304799501009119,2.583839199125925,-1.6959837443286894,1,0,0,1,0,0,-0.7997952082840988,2.7291827034586107,-1.6959837443286896,False,False,True
2199,M17058,-0.1524529053407637,-0.7451572309007156,-0.3504410831289795,0.1025314683500401,-0.3291544814539037,0,0,0,0,0,0,-0.7997952082840988,0.0623710400396015,-0.3291544814539039,False,False,True
4947,M19806,1.847388439764765,1.8160764221102548,0.933238197259095,-0.8355238932847459,0.1892979975675666,0,0,0,0,0,0,-0.9995866745754048,-0.6992688518530872,0.1892979975675663,False,False,True
8023,L55202,0.4474994981908892,1.3442702228714007,-0.5991119384921143,0.3849567385196528,1.603259303989759,0,0,0,0,0,0,1.0982237214834487,0.3117185532448243,1.6032593039897585,False,True,False
1418,L48597,-0.652413241617146,-0.0711483748451991,0.0729714543812231,-0.1496339514442571,1.5718379416248212,0,0,0,0,0,0,1.1981194546290732,-0.0633524757337049,1.571837941624821,False,True,False
5656,L52835,1.1474439689778415,1.0072657948436423,-0.9620369706437164,0.737988326231669,-1.6645623819637516,0,0,0,0,0,0,-0.7997952082840988,0.5582436007552545,-1.664562381963752,False,True,False
6212,L53391,0.397503464563268,0.4006578243936931,-1.1434994867195176,0.8892875781082474,-0.2663117567240285,0,0,0,0,0,0,-0.2004208094101245,0.6337965508800726,-0.2663117567240288,False,True,False
7701,M22560,0.3475074309356185,1.0746666804492095,-1.224149493864318,2.271154078580997,-1.1303992217598124,0,0,0,0,0,0,0.8984322551921428,2.404720465065394,-1.1303992217598129,False,False,True
9107,L56286,-1.3023616787764485,-1.1495625445340023,2.176592474074769,-1.834098955670163,-1.318927395949438,0,0,0,0,0,0,0.8984322551921428,-1.936211966748852,-1.3189273959494383,False,True,False
5318,L52497,1.797392406137144,1.8160764221102548,0.718171511539627,-0.7144844917834833,-1.397480801861782,0,0,0,0,0,0,-0.8996909414297801,-0.6051866620266664,-1.3974808018617824,False,True,False
1926,L49105,-1.0523815106382577,-1.5539678581673275,0.0460881186662896,-0.230326885778432,-1.4603235265916572,0,0,0,0,0,0,-0.2004208094101245,-0.2003757576745844,-1.4603235265916577,False,True,False
6456,L53635,0.3475074309356185,0.0636533963659348,0.234271468670824,0.0218385340158652,-0.4234185685487165,0,0,0,0,0,0,-0.6000037419927362,0.2916344815639853,-0.4234185685487168,False,True,False
1516,M16375,-0.9023934097553372,-0.7451572309007156,0.5635923311787594,-0.4522324551974139,-1.4603235265916572,0,0,0,0,0,0,0.6986407889007802,-0.2645398111362035,-1.4603235265916577,False,False,True
3315,L50494,0.6974796663290803,0.333256938788126,-0.2765119099129123,0.3546968881443374,-0.1563369884467469,0,0,0,0,0,0,-0.8996909414297234,0.4756889550296719,-0.1563369884467472,False,True,False
8630,H38043,-1.252365645148799,-1.014760773322907,0.180504797240957,-0.0891142506936256,-0.9575817287526556,0,0,0,0,0,0,0.9983279883377674,0.0901698512862085,-0.957581728752656,True,False,False
9408,L56587,-1.1023775442658783,-1.1495625445340023,-0.6394369420645145,1.0204135964012824,1.273334999157914,0,0,0,0,0,0,0.4988493226094743,1.1810082770757435,1.2733349991579137,False,True,False
2670,H32083,-0.1524529053407637,-0.475553688478486,-0.2429077402692454,-0.2202402689866607,1.6661020287196338,0,0,0,0,0,0,-0.4002122757014303,-0.3461239247983147,1.6661020287196338,True,False,False
2528,L49707,-0.6024172079894964,-1.014760773322907,-0.5386244331335139,1.0910199139436854,-0.8004749169279677,0,0,0,0,0,0,-0.3003165425558058,1.3559516332108723,-0.800474916927968,False,True,False
